	CI_mean	Lac_mean	EF_mean	EC_mean	KP_mean	CI_rel_mean	Lac_rel_mean	EF_rel_mean	EC_rel_mean	KP_rel_mean	log_CI_rel_mean	log_Lac_rel_mean	log_EF_rel_mean	log_EC_rel_mean	log_KP_rel_mean	OD_600_mean	Dox_mean	Time_mean	CI_sd	Lac_sd	EF_sd	EC_sd	KP_sd	CI_rel_sd	Lac_rel_sd	EF_rel_sd	EC_rel_sd	KP_rel_sd	log_CI_rel_sd	log_Lac_rel_sd	log_EF_rel_sd	log_EC_rel_sd	log_KP_rel_sd	log_CI_rel_se	log_Lac_rel_se	log_EF_rel_se	log_EC_rel_se	log_KP_rel_se	OD_600_sd	Dox_sd	OD_600_se	Dox_se
C3-G2-T3-TP6	8.25406666666667e-05	0.000403892333333333	0.147830214333333	0	0.851683391666667	0.0285855033333333	0.153912593333333	45.9064170563333	0	279.244418166667	0.0280289293333333	0.129742547333333	3.44149047733333	0	5.604402967	325.333333333333	36.49	30	8.25406666666667e-05	0.000604634830684053	0.168826384916271	0	0.16852696993122	0.0285855033333333	0.238882219137111	48.8605875799734	0	83.8710597762859	0.0280289293333333	0.19726685022298	1.1276039763004	0	0.309770204456453	0.0124552354246624	0.113892069078427	0.651022459256328	0	0.178845910929858	56.1456439390745	45.2071111662756	32.4157026420495	26.1003378011346
C3-G2-T3-TP12	0.000257748666666667	8.75056666666667e-05	0.290615261333333	0	0.709039525333333	0.091865857	0.0375547783333333	112.570404223333	0	277.9668418	0.0857888923333333	0.0365377466666667	4.64709979066667	0	5.59315493966667	390.666666666667	12.6266666666667	36	0.000257748666666667	5.47200017939814e-05	0.138628885926438	0	0.138359939777781	0.091865857	0.0327727193002576	50.8683196288247	0	93.9693335675607	0.0857888923333333	0.0313328688477175	0.535542758839753	0	0.337567442234335	0.0456797462824985	0.0180900402637129	0.309195755978686	0	0.194894653643647	101.648085733738	7.07355874601557	58.6865496609837	4.08392104614072
C3-G2-T3-TP24	0.000848307	0.000129920666666667	0.291012101	0	0.708009662333333	0.333354025	0.0560568973333333	104.588992926667	0	288.021596133333	0.249884606333333	0.0538826586666667	4.59082539166667	0	5.597286291	393	13.3966666666667	48	0.000848307	8.3881994947267e-05	0.161480090052084	0	0.16156909836995	0.333354025	0.0472755227850456	42.4473837394086	0	131.766483608999	0.249884606333333	0.0443317980766834	0.48017180226921	0	0.455242353479975	0.18993646702201	0.0255949755532333	0.277227319297396	0	0.262834295328182	91.700599779936	1.84500225835453	52.9433659677962	1.06521255051646
C3-G2-T4-TP0	0.003675777	0.0168810846666667	0.147355359	0	0.832087779	0	0	0	0	0	0	0	0	0	0	0	249.896666666667	24.1	0.003675777	0.0267532268519156	0.182891470958951	0	0.166621730504383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1160114449159	0	6.99518246922678
C3-G2-T4-TP3	0.000942084333333333	0.000980125	0.0212650773333333	0	0.976812705	0.0315495446666667	0.0720204333333333	0.428431158666667	0	42.8013321933333	0.0307096576666667	0.06543376	0.300281645333333	0	3.61833021333333	43.3333333333333	235.883333333333	27	0.000942084333333333	0.00156877870232707	0.0332668251258194	0	0.0322220956169667	0.0315495446666667	0.12136484911694	0.613292147359057	0	29.7760454180062	0.0307096576666667	0.109959888983287	0.400394636211709	0	0.702915564329493	0.0187156134440734	0.0634853715045619	0.231167950998913	0	0.405828490283211	29.3995464817628	28.5228352961856	16.9738360752987	16.4676666363041
C3-G2-T4-TP6	0.000120706333333333	0.000120706333333333	0.01103981	0	0.988718822	0.0383859596666667	0.0383859596666667	3.322407391	0	334.934154	0.0375046923333333	0.0375046923333333	1.15454680466667	0	5.801494442	338.333333333333	26.1733333333333	30	0.000120706333333333	8.81732630695572e-05	0.015005487258503	0	0.0151818696278238	0.0383859596666667	0.0230328325084708	4.25115240006647	0	74.3528038870283	0.0375046923333333	0.0220642751847427	0.930350202797146	0	0.211811950673256	0.0127388152173852	0.0127388152173852	0.537137940025555	0	0.122289686738784	71.9328390468035	26.1378964978694	41.530443987246	15.0907215790955
C3-G2-T4-TP12	0.000137848666666667	0.000137848666666667	0.0857494943333333	0	0.913974841333333	0.0563413896666667	0.0563413896666667	29.1253246023333	0	350.4286593	0.0540197536666667	0.0540197536666667	2.73502736833333	0	5.84071260366667	379.666666666667	8.62	36	0.000137848666666667	0.000106285880084484	0.0891925692137762	0	0.0890321420870895	0.0563413896666667	0.0519405636537985	28.979883185996	0	89.1322511109177	0.0540197536666667	0.0485140088168715	1.74201964698444	0	0.252278813077476	0.0280095760498886	0.0280095760498886	1.00575551212008	0	0.14565324064112	61.0273162881454	1.33367912182804	35.2341374868812	0.77
C3-G2-T4-TP24	0.000105834	0.000105834	0.274343554666667	0	0.725444786666667	0.0431779696666667	0.0431779696666667	103.06706234	0	293.1799151	0.0421345906666667	0.0421345906666667	4.630065137	0	5.64165517	396.333333333333	16.01	48	0.000105834	4.31388515262055e-05	0.112779398479205	0	0.112706545919016	0.0431779696666667	0.0210818390166105	22.7901651607168	0	102.942583919875	0.0421345906666667	0.0203275008138099	0.208205805134822	0	0.36096005363413	0.0117360880668055	0.0117360880668055	0.120207677641432	0	0.208400384132367	84.6719158477788	7.2208309771106	48.8853534075164	4.16894870840759
C3-G3-T1-TP6	0.00092584	7.00333333333333e-05	0.685458934333333	0	0.314123221333333	0.352745128	0.0260953426666667	263.3012412	0	110.207406890667	0.302135956	0.0257394583333333	5.48724777633333	0	3.395838556	373.666666666667	NA	54	0.00092584	1.98636183343653e-05	0.281433505277733	0	0.28106234100253	0.352745128	0.00819417986938109	144.423617782511	0	103.935604067933	0.302135956	0.00797252183899551	0.502215683059942	0	2.93166514618213	NA	0.00460293762986423	0.289954359805909	0	1.6925976613221	60.3351749258534	NA	34.8345294850446	NA
C3-G3-T1-TP12	0.020404395	0.000523776666666667	0.46966815	0	0.522944495	9.753300711	0.242032578333333	184.107536933333	0	201.377960566667	2.37521275	0.190359284666667	5.19062883166667	0	5.29950977033333	389	NA	60	0.020404395	0.000746024532980875	0.0811596162777311	0	0.0857714065350763	9.753300711	0.363751292105219	54.4698191608135	0	34.98809388307	2.37521275	0.275170570491064	0.305235844583846	0	0.181364392838698	NA	0.158869802946079	0.176227997036806	0	0.104710781026835	77.1167945391923	NA	44.5234020862437	NA
C3-G3-T1-TP24	0.023085183	0.00489673133333333	0.419868245333333	0	0.567475025333333	10.06513958	2.12714191966667	152.156193933333	0	197.341132866667	2.403799588	0.683669577	4.949810723	0	5.27428558	355	NA	72	0.023085183	0.00831272349741866	0.147141063805438	0	0.15862045615148	10.06513958	3.63111536694309	69.9769334148108	0	42.1796006087545	2.403799588	1.13189652830156	0.514674286457342	0	0.219247529496474	NA	0.65350076530971	0.297147337831125	0	0.12658262017395	70.1925922017416	NA	40.5257120027932	NA
C3-G3-T2-TP6	0.0016120085	5.66e-05	0.697985481666667	0	0.300867368666667	0.5848000825	0.0198559783333333	250.6698917	0	96.916094539	0.392707577	0.019647343	5.43531039466667	0	3.30537083066667	348	NA	54	0.0016120085	1.33906683925785e-05	0.268578909878138	0	0.267338450317796	0.5848000825	0.00662482161933477	139.778712645451	0	92.8409973862689	0.392707577	0.00649964566986478	0.510303050389419	0	2.85842749633822	0.372275426	0.00375257217713362	0.294623603510618	0	1.6503138844699	72.0277724214764	NA	41.5852537966685	NA
C3-G3-T2-TP12	0.0119023095	5.32666666666667e-05	0.511028094666667	0	0.480968082333333	5.8054667545	0.021610992	200.605979133333	0	191.4969305	1.2754861145	0.0213577193333333	5.29059214	0	5.228931684	396	NA	60	0.0119023095	9.50228042805164e-06	0.0924855449408689	0	0.0920042532393424	5.8054667545	0.00851053650969415	43.2431177978468	0	54.9729033267375	1.2754861145	0.00831258312785101	0.218542148541623	0	0.315668325125618	1.2576500185	0.00479927210652592	0.126175368289785	0	0.182251192485914	82.1462111116514	NA	47.4271370982198	NA
C3-G3-T2-TP24	0.0083314685	8.68173333333333e-05	0.47949535	0	0.514848743333333	3.194599819	0.028843234	154.661594566667	0	169.1755305	1.014855202	0.02837374	5.01976135366667	0	5.09196901066667	326	NA	72	0.0083314685	3.75940125729262e-05	0.14901482239637	0	0.147193541704329	3.194599819	0.013924347170981	42.3550190085296	0	56.9849985470945	1.014855202	0.0135838810101307	0.298031741714783	0	0.382757344217184	0.980410194	0.0078426573578388	0.172068706306083	0	0.220985055718098	50.586559479767	NA	29.2061637330205	NA
C3-G3-T3-TP6	7.43e-05	6.39e-05	0.649944925333333	0	0.349927283	0.026511213	0.0216818243333333	221.990584366667	0	111.299385337333	0.026165881	0.021435085	5.30960795766667	0	3.41468908666667	333.333333333333	NA	54	7.43e-05	1.24531120608465e-05	0.303658138884285	0	0.303662388814154	0.026511213	0.00685270583844224	126.171400910624	0	100.257813395223	0.026165881	0.00671935129068365	0.525115052437691	0	2.94078171052811	NA	0.00387941927645586	0.303175316880425	0	1.69786111220133	49.9032397077919	NA	28.8116488787281	NA
C3-G3-T3-TP12	0.004682863	6.68666666666667e-05	0.519188986666667	0	0.479137099666667	2.214994147	0.025780075	205.958404566667	0	182.9282143	1.167825537	0.02544634	5.29667611766667	0	5.213708697	389.666666666667	NA	60	0.004682863	1.27985676281892e-05	0.0776483835375008	0	0.0802959919654622	2.214994147	0.00470826793272101	70.8816068742097	0	9.20784050790818	1.167825537	0.0045945713350662	0.319883178937261	0	0.0501267842746799	NA	0.00265267699711141	0.184684639468661	0	0.0289407123945968	73.1596427911819	NA	42.2387394593057	NA
C3-G3-T3-TP24	0.000219877	0.000131892333333333	0.355025171666667	0	0.644711009	0.091908531	0.048768674	120.68947887	0	225.2129838	0.087927111	0.0471981073333333	4.778527189	0	5.39091448033333	346	NA	72	0.000219877	7.66476756094621e-05	0.11201064802581	0	0.111912308776654	0.091908531	0.0374117948104251	31.6839032553619	0	68.8184945261144	0.087927111	0.0353241307089551	0.263375842028228	0	0.302013209986585	NA	0.0203943963737047	0.152060113293042	0	0.174367408084578	62.745517768204	NA	36.226141573915	NA
C3-G3-T4-TP6	8.6191e-05	7.8894e-05	0.668587368	0	0.331254856666667	0.0318331875	0.02705578	220.011245433333	0	111.267976361667	0.0312719855	0.026631186	5.33660677033333	0	3.39820502366667	331.333333333333	NA	54	8.6191e-05	2.88111524934356e-05	0.290504092544126	0	0.290464657105472	0.0318331875	0.0143850916475244	98.8323134262961	0	106.006864108132	0.0312719855	0.0139524484494246	0.419881829975431	0	2.93813408029278	0.0114043745	0.00805544986812967	0.242418887564148	0	1.69633250217225	58.5178035586892	NA	33.7852696369948	NA
C3-G3-T4-TP12	7.81e-05	7.15666666666667e-05	0.432178882	0	0.567678001666667	0.032432011	0.0282919083333333	171.584494566667	0	224.692254966667	0.0319140965	0.0278807646666667	5.12806167833333	0	5.40546552733333	396.333333333333	NA	60	7.81e-05	1.82357707085095e-05	0.0810049178358634	0	0.0809685132087974	0.032432011	0.00761744099672044	44.9002227498011	0	43.7008920350351	0.0319140965	0.00741613025960644	0.262440298915759	0	0.207291162702919	0.0024891145	0.00428170480172911	0.15151997722522	0	0.119679608587161	64.7636729450495	NA	37.3913240085332	NA
C3-G3-T4-TP24	0.002154942	9.56956666666667e-05	0.365874112	0	0.632579394	0.837154936	0.0327794036666667	122.749416996667	0	211.9885138	0.502112816	0.0321439633333333	4.80577468833333	0	5.35316503533333	335.333333333333	NA	72	0.002154942	4.67639961544491e-05	0.0460250292979646	0	0.045548886610682	0.837154936	0.0187209571069272	22.9847855293703	0	33.8154379653592	0.502112816	0.0181426714649654	0.197370397711984	0	0.154011489841901	0.468851323	0.0104746762541167	0.113951852249077	0	0.0889185751185168	49.5614097189873	NA	28.6142932426747	NA
C4-G1-NA-TP0	0.198876503666667	0.165045264	0.373134335	0.262943897	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0.198876503666667	0.166051390844703	0.227248846679521	0.0131082355713902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA
C4-G1-NA-TP3	0.117982721333333	0.034387788	0.154902638666667	0.692726852333333	0	5.861866765	1.26632955033333	13.9343035746667	50.93750011	0	1.907795029	0.726726590333333	2.07206154766667	3.77015853333333	0	72	NA	3	0.117982721333333	0.0461955334411519	0.180221682533773	0.145560315860548	0	5.861866765	1.07758015511859	18.2414532249205	32.16472232953	0	1.907795029	0.548853509861122	1.44744789485227	0.797371782183938	0	0.1365626352251	0.31688072166399	0.835684431730917	0.460362813088108	0	39.8497176903426	NA	23.0072452356499	NA
C4-G1-NA-TP6	0.0844685796666667	0.0237290973333333	0.302782451333333	0.589019872	0	25.74323151	6.500066669	110.067613626667	198.689088166667	0	3.22923820933333	1.58887964733333	4.489267529	5.26293221966667	0	341	NA	6	0.0844685796666667	0.0299214157637466	0.198556757984751	0.149390824252474	0	25.74323151	7.12077771673149	84.0160960718223	66.4330203071563	0	3.22923820933333	1.24360377556952	0.845696394189819	0.310835733066754	0	0.240076746898273	0.717994974590297	0.488263040838188	0.179461094159845	0	80.6659779584925	NA	46.5725240887801	NA
C4-G1-NA-TP12	0.107558168666667	0.0130143773333333	0.342581283	0.536846171333333	0	49.6531578653333	6.049970803	139.4180345	222.878836833333	0	3.35408469233333	1.434389521	4.90466179166667	5.39846679966667	0	418	NA	12	0.107558168666667	0.0167108421510321	0.151364043445519	0.112908578872408	0	49.6531578653333	8.21122761052335	50.8504873957041	42.0952713699188	0	3.35408469233333	1.26872611072735	0.337419865024615	0.19803404428692	0	0.745377594396901	0.732499361556343	0.194809449901889	0.114335008777764	0	55.4256258422041	NA	32	NA
C4-G1-NA-TP24	0.0726888376666667	0.00917663466666667	0.237614803666667	0.680519723666667	0	29.36807344	3.79291313966667	93.0090016633333	261.4966784	0	2.99534135766667	1.06583455566667	4.46801803166667	5.56733115066667	0	387.666666666667	NA	24	0.0726888376666667	0.0134478492848791	0.106063608764158	0.118738954352184	0	29.36807344	5.61255390270022	43.5373157266526	24.892169938644	0	2.99534135766667	1.22400934160815	0.481934767901499	0.0926601962848715	0	0.633292764426771	0.706682122868085	0.27824516797977	0.0534973892682341	0	30.7300070506554	NA	17.741977842895	NA
C4-G2-T1-TP0	0.0126751086666667	0.0457449776666667	0.130435053333333	0.81114486	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1	0.0126751086666667	0.0733894655109573	0.162318646830808	0.138198501239031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4-G2-T1-TP3	0.002526921	0.000433541	0.516232375333333	0.480807166333333	0	0.0173932326666667	0.002712808	3.48794297366667	3.825284319	0	0.0171582966666667	0.00270603	1.475422187	1.424010927	0	7.33333333333333	0	27	0.002526921	0.000528159924855152	0.278509909110179	0.277602094827603	0	0.0173932326666667	0.00306220676938772	1.29618927016425	3.03780867032801	0	0.0171582966666667	0.00305125484463753	0.273939865373808	0.692672234307391	0	0.00924030257394609	0.00176164280591763	0.158159255015338	0.399914500937552	0	2.3094010767585	0	1.33333333333333	0
C4-G2-T1-TP6	0.0838477793333333	0.0833724666666667	0.397004617333333	0.435775127333333	0	19.7191981396667	19.5941930353333	107.381204433333	120.3054044	0	1.47854929766667	1.37415810833333	4.61971722	4.69849052566667	0	267	0	30	0.0838477793333333	0.144303677757198	0.146670945978795	0.176912570967467	0	19.7191981396667	33.9099237117555	43.5800334565235	61.8668195179821	0	1.47854929766667	2.35213703271023	0.466342843249266	0.566930368717324	0	1.30907223732734	1.35800694900614	0.269243166084619	0.327317400990721	0	34.1760149812701	0	19.731531449265	0
C4-G2-T1-TP12	0.0361502013333333	6.54333333333333e-05	0.493987613666667	0.469796718	0	17.5295714743333	0.028463525	211.397297166667	201.711334466667	0	1.343821338	0.0280390553333333	5.349595053	5.30392957833333	0	430.666666666667	0	36	0.0361502013333333	1.8047252791861e-05	0.0916291844317042	0.0662566142764777	0	17.5295714743333	0.00922466835485423	34.9844036127154	30.4618258866284	0	1.343821338	0.00899277961854922	0.162223808640596	0.155096118975966	0	1.31828276167693	0.00519198373353237	0.0936599595876147	0.0895447860410399	0	49.2375195692607	0	28.4272951775422	0
C4-G2-T1-TP24	0.0381505766666667	0.000194948	0.423348162333333	0.538306312666667	0	17.625424915	0.0754696453333333	161.870508833333	214.4285966	0	1.49400761933333	0.0724632973333333	5.06231041866667	5.321689946	0	394	0	48	0.0381505766666667	9.31086479388461e-05	0.175176591817756	0.162080743120927	0	17.625424915	0.0317766234849893	48.6138999187617	76.2181684897392	0	1.49400761933333	0.0297852863413332	0.3056133422485	0.40939908415708	0	1.2465999311701	0.0171965430870588	0.176445945415113	0.236366671444077	0	63.8357266740185	0	36.85557397916	0
C4-G2-T2-TP0	0.005538595	0.005538595	0.102823662666667	0.886099147333333	0	0	0	0	0	0	0	0	0	0	0	0	6.77333333333333	24.1	0.005538595	0.00425847710766736	0.17220959809908	0.179696794999648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.15069372781098	0	3.55110467945461
C4-G2-T2-TP3	0.00309414266666667	0.000602762666666667	0.506159852	0.490143242666667	0	0.027560355	0.00404964766666667	4.23094448666667	6.737445512	0	0.0266068816666667	0.004039583	1.65368411433333	1.70264206266667	0	11	10.3166666666667	27	0.00309414266666667	0.000662570172751787	0.30527692391166	0.305295856972689	0	0.027560355	0.00238974226568564	0.273789721508405	7.01194397329618	0	0.0266068816666667	0.002378511739172	0.0521061273759059	1.07824386313322	0	0.0240000138045795	0.00137323439288164	0.0300834866669082	0.622524384632026	0	7.21110255092798	0.961578563266327	4.16333199893227	0.555167642348787
C4-G2-T2-TP6	5.32e-05	5.32e-05	0.555474485	0.444419145333333	0	0.0136142926666667	0.0136142926666667	139.1582776	122.147827153333	0	0.0135152143333333	0.0135152143333333	4.93717837666667	4.70224980066667	0	261.333333333333	6.31333333333333	30	5.32e-05	2.1558293067866e-05	0.16533170135223	0.165330301110454	0	0.0136142926666667	0.00472063397590677	18.4686303256182	72.5067920833174	0	0.0135152143333333	0.00466031611767296	0.128407867594891	0.569511647820737	0	0.00269063476504723	0.00269063476504723	0.0741363169219763	0.32880770317593	0	58.6202467866976	5.51087409884615	33.8444152622622	3.18170464443896
C4-G2-T2-TP12	0.00292901466666667	6.08666666666667e-05	0.509196307333333	0.487813812	0	1.27736572666667	0.02421155	199.850085566667	192.848337133333	0	0.560004431333333	0.023897499	5.28841554233333	5.24287323533333	0	394	8.31333333333333	36	0.00292901466666667	1.98283467120517e-05	0.11009417519806	0.108868789884312	0	1.27736572666667	0.00896363142050046	40.0694519603748	49.0757083750121	0	0.560004431333333	0.00876896110474821	0.20921351360195	0.277507197598538	0	0.493421538034961	0.00506276205433974	0.120789478396193	0.160218855235574	0	38.9743505398102	1.66410135909245	22.5018517756502	0.960769367630847
C4-G2-T2-TP24	0.020290125	0.000137233666666667	0.44496631	0.534606323333333	0	8.98867947733333	0.052105716	158.552502843333	200.406711966667	0	1.15977176333333	0.0506169946666667	4.99239728533333	5.202660957	0	368	5.23666666666667	48	0.020290125	4.73301673600816e-05	0.240394367909818	0.23727280250461	0	8.98867947733333	0.0241470169132157	69.9413899238179	96.1838967320927	0	1.15977176333333	0.0230509106361439	0.516095098480326	0.594552090551378	0	1.08279313881373	0.0133084494608437	0.297967644035063	0.343264809527093	0	69.3974062915899	3.27878534419887	40.0666112035113	1.89300760108822
C4-G2-T3-TP0	0.00283020133333333	0.00579167033333333	0.061684052	0.929694076333333	0	0	0	0	0	0	0	0	0	0	0	0	96.0766666666667	24.1	0.00283020133333333	0.00305001306662534	0.0665070696306603	0.0677138215943549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.80134055413588	0	3.92675579978067
C4-G2-T3-TP3	0.00167824933333333	0.000231857	0.247512048666667	0.750577844666667	0	0.010671331	0.00199297633333333	1.766110265	7.55455876166667	0	0.0105440986666667	0.0019909	0.784982217333333	1.95664752233333	0	9.33333333333333	101.313333333333	27	0.00167824933333333	5.34292384654695e-05	0.347896425220502	0.346842331966958	0	0.010671331	0.00052879673576369	2.40031995504063	6.35089665219657	0	0.0105440986666667	0.000527664813893252	0.803364414406923	0.758434562286511	0	0.00839646254197624	0.000304647422343163	0.463822660915203	0.437882398698833	0	4.93288286231625	12.5012052752258	2.84800124843918	7.21757423084638
C4-G2-T3-TP6	6.40666666666667e-05	6.40666666666667e-05	0.327854653	0.672017237	0	0.00999477366666667	0.00999477366666667	49.3406753673333	97.9726684066667	0	0.009931555	0.009931555	3.58421051133333	4.50452200733333	0	147.333333333333	94.23	30	6.40666666666667e-05	1.84109568826102e-05	0.26859511010209	0.268579404409529	0	0.00999477366666667	0.00645956242794853	36.7493270832136	48.5932624581421	0	0.009931555	0.00638391827944155	1.15999488730356	0.536121748194314	0	0.00368575693712015	0.00368575693712015	0.669723360443302	0.3095300356384	0	53.1632705289407	9.0188025812743	30.6938285508848	5.20700809806681
C4-G2-T3-TP12	0.000523854333333333	0.000233332333333333	0.434702039333333	0.564540789333333	0	0.187743972333333	0.086803858	166.056102433333	214.669349733333	0	0.164774221333333	0.079942316	5.08457370766667	5.35194192833333	0	381	35.72	36	0.000523854333333333	0.000303093128157557	0.115353337388149	0.116017599696335	0	0.187743972333333	0.109951723167497	49.7363480699373	54.0305922547727	0	0.164774221333333	0.0986215491536067	0.328442364833766	0.258406974038315	0	0.0849029270655445	0.0569391779517327	0.189626287750052	0.149191336021498	0	62.8569805192709	50.7743074792754	36.2904946232481	29.3145600910765
C4-G2-T3-TP24	0.000314363	6.99e-05	0.418464505333333	0.581151241333333	0	0.132452098	0.024645792	151.929162343333	203.247073133333	0	0.115434181	0.0243267126666667	4.836965259	5.267193711	0	355.333333333333	18.63	48	0.000314363	2.30527655607738e-05	0.240875187775863	0.240941991537842	0	0.132452098	0.00797860016504606	92.0674733598562	74.370892011092	0	0.115434181	0.00780423110543763	0.845873829530825	0.41128715202361	0	0.0932915474299127	0.00450577492954247	0.488365483180081	0.237456747935066	0	74.1911944460617	9.48242057704677	42.8343060849336	5.4746780727272
C4-G2-T4-TP0	0.023550296	0.0022611975	0.115122823	0.859065684	0	0	0	0	0	0	0	0	0	0	0	0	244.125	24.1	0.023550296	0.000346579196410431	0.108167740764208	0.138968230279319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55078823231441	0	3.92500000000001
C4-G2-T4-TP3	0.00300190833333333	0.000596930333333333	0.105403160333333	0.890998001	0	0.013529047	0.003019815	0.261855183	3.721595955	0	0.013390526	0.003010475	0.221417302666667	1.469244881	0	4	254.206666666667	27	0.00300190833333333	0.000551639660594063	0.124623444362488	0.122412741703855	0	0.013529047	0.0038047277283627	0.228894669663846	2.21807655807735	0	0.013390526	0.00378922279876758	0.183840605861893	0.513866800675889	0	0.00691847579681756	0.00218770880288793	0.106140423282348	0.296681135697836	0	2	24.7105126076602	1.15470053837925	14.2666211058462
C4-G2-T4-TP6	0.00225855066666667	9.46566666666667e-05	0.144292132	0.853354666333333	0	0.022681116	0.00798311	1.14030921533333	77.4956932306667	0	0.0224023413333333	0.007897218	0.526902144333333	2.97303014	0	78.6666666666667	253.283333333333	30	0.00225855066666667	3.0789942145664e-05	0.231566054121954	0.233054856794586	0	0.022681116	0.0128839628617383	1.86319537311715	125.951074342045	0	0.0224023413333333	0.0127354539284698	0.806078689746173	2.11171054723211	0	0.00503838488568815	0.00735281775385412	0.465389748512974	1.21919665289503	0	125.00533321956	12.9437604015732	72.1718627844521	7.47308355217428
C4-G2-T4-TP12	0.00097315	0.000587725	0.0726793633333333	0.925759760333333	0	0.0192678266666667	0.0212707473333333	2.26518027533333	152.027614491333	0	0.018995024	0.0209303703333333	1.014872814	3.49789895633333	0	154.333333333333	177.683333333333	36	0.00097315	0.000827887083650301	0.096985574202544	0.097485062431394	0	0.0192678266666667	0.0191263246668624	1.89170488825543	247.8681106702	0	0.018995024	0.0187759497421196	0.780576983902154	2.28251115219338	0	0.00944829901733166	0.0108402996379036	0.450666331779135	1.31780842814717	0	249.187345853142	140.677708729327	143.86838120696	81.2203130038566
C4-G2-T4-TP24	0.000285941	0.000230247	0.109470528666667	0.890013267666667	0	0.111706323	0.094891559	36.0326197653333	341.427449	0	0.104519320333333	0.088378652	3.25130577866667	5.80314235133333	0	377.666666666667	19.86	48	0.000285941	0.000203564101960537	0.118695783697739	0.118434844893886	0	0.111706323	0.0912010807333949	33.9707121229662	100.864663134262	0	0.104519320333333	0.0823143214828155	1.11241190777385	0.324062249069387	0	0.0368865944171043	0.0475241956662649	0.642251314402977	0.187097426734406	0	67.1143303127829	19.206735797631	38.7484766725667	11.0890140830163
C4-G3-T1-TP3	0.001179943	0.00019497	0.461751025	0.536874062	0	0.009439544	0.001559758	3.6940082	4.294992498	0	0.00939527	0.001558543	1.546286844	1.666761562	0	8	NA	51	0.001179943	NA	NA	NA	NA	0.009439544	NA	NA	NA	NA	0.00939527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4-G3-T1-TP6	0.000172357333333333	6.47666666666667e-05	0.766624458666667	0.233138401666667	0	0.0495650073333333	0.0180372566666667	206.321147933333	55.944583127	0	0.0474321306666667	0.0178427423333333	5.22859469233333	2.87241511966667	0	262.333333333333	NA	54	0.000172357333333333	1.69506145414653e-05	0.218271602945776	0.218145085624111	0	0.0495650073333333	0.0102426537541804	118.724527261774	64.6290858162702	0	0.0474321306666667	0.0100680285215498	0.556391810368641	2.52552097368061	0	0.0305919647126282	0.00581277897712561	0.321232961491238	1.45811021399854	0	96.7178025667112	NA	55.8400493473198	NA
C4-G3-T1-TP12	0.007582601	6.01e-05	0.595189187	0.397168072666667	0	3.10963882166667	0.024510705	241.127249066667	164.0719347	0	0.902289198	0.0242012296666667	5.48276859166667	5.061713618	0	408.333333333333	NA	60	0.007582601	1.6309199857749e-05	0.121298196839252	0.118838047360888	0	3.10963882166667	0.00662597012700729	34.7835066784166	57.6785274327814	0	0.902289198	0.0064554641847831	0.140729643563161	0.374557858742979	0	0.699432398462912	0.00372706398482851	0.0812502975941512	0.216251080572349	0	24.0069434400411	NA	13.8604152575279	NA
C4-G3-T1-TP24	0.0520661793333333	0.000157877333333333	0.484083187333333	0.463692751333333	0	21.0557992493333	0.06045172	176.89233843	173.99141061	0	1.53150427366667	0.058032541	5.10474661033333	5.06082230133333	0	372	NA	72	0.0520661793333333	0.000123192229488444	0.2372349643011	0.254679153253154	0	21.0557992493333	0.0471539105270688	76.5331928937969	98.3347100980061	0	1.53150427366667	0.0446354233928301	0.503634488692694	0.55533054365186	0	1.31283606078169	0.0257702737112434	0.290773507619906	0.320620238866622	0	35.1710107901379	NA	20.3059925473574	NA
C4-G3-T2-TP3	0.000261917	0.000261917	0.496565143	0.502911023	0	0.002095338	0.002095338	3.97252114	4.023288184	0	0.002093146	0.002093146	1.603926983	1.614084736	0	8	NA	51	0.000261917	NA	NA	NA	NA	0.002095338	NA	NA	NA	NA	0.002093146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C4-G3-T2-TP6	5.63333333333333e-05	5.63333333333333e-05	0.771129912666667	0.228757368	0	0.0162289713333333	0.0162289713333333	213.953596433333	60.6806122963333	0	0.016074141	0.016074141	5.30249466333333	2.935008251	0	274.666666666667	NA	54	5.63333333333333e-05	1.81395516298869e-05	0.21714669779641	0.217174162291373	0	0.0162289713333333	0.00872121187243862	99.9024823427558	68.7009996894519	0	0.016074141	0.0085815608608393	0.443551875459452	2.57442300461005	0	0.00495456647307273	0.00495456647307273	0.256084794696078	1.48634381471958	0	78.8310429547481	NA	45.5131238704227	NA
