	Row.names	Clostridium	Lactobacillus	Enterococcus	Escherichia	Klebsiella	Sample_ID_no_rep	Rep	OD600	OD600_corr	OD600_corr_old	OD480	Dox_conc	Dox_R1_corr	Dox_corr_CC0	Time	CI_rel	Lac_rel	EF_rel	EC_rel	KP_rel	log_CI_rel	log_Lac_rel	log_EF_rel	log_EC_rel	log_KP_rel
76	C1-G3-T1-TP12-R1	0.023144996596324	6.188501763723e-05	0.497555541803329	0.0134909338449161	0.465746642737793	C1-G3-T1-TP12	R1	528	474	478	NA	NA	NA	NA	60	10.9707283866576	0.029333498360047	235.841326814778	6.39470264249025	220.763908657714	2.48246436873421	0.0289115038182871	5.46739040980452	2.0007638847377	5.40161334146721
77	C1-G3-T1-TP12-R2	5.36999248201053e-05	5.36999248201053e-05	0.404253034045752	0.179787348297712	0.415852217806895	C1-G3-T1-TP12	R2	464	414	414	NA	NA	NA	NA	60	0.0222317688755236	0.0222317688755236	167.360756094941	74.4319621952529	172.162818172055	0.021988245792526	0.021988245792526	5.12610903483397	4.32323108698673	5.15423229740123
78	C1-G3-T1-TP12-R3	8.17661488143908e-05	8.17661488143908e-05	0.551010764487965	0.0709709750324391	0.377854728181967	C1-G3-T1-TP12	R3	418	368	368	NA	NA	NA	NA	60	0.0300899427636958	0.0300899427636958	202.771961331571	26.1173188119376	139.050539970964	0.0296461215006563	0.0296461215006563	5.31700153198894	3.30017259431823	4.94200335725716
79	C1-G3-T1-TP24-R1	0.0122967618527121	0.000136630687252357	0.354966525481623	0.0278726601994808	0.604727421778931	C1-G3-T1-TP24	R1	484	430	434	NA	NA	NA	NA	72	5.28760759666621	0.0587511955185134	152.635605957098	11.9852438857767	260.032791364941	1.83858064806929	0.057090096162723	5.0345836034664	2.56381362705437	5.56464603684454
80	C1-G3-T1-TP24-R2	0.00012465719272002	0.00012465719272002	0.308772335090784	0.179198230186616	0.51178012033716	C1-G3-T1-TP24	R2	413	363	363	NA	NA	NA	NA	72	0.0452505609573672	0.0452505609573672	112.084357637955	65.0489575577415	185.776183682389	0.044256627927311	0.044256627927311	4.7281340679686	4.19039624822065	5.22991102131944
81	C1-G3-T1-TP24-R3	0.000103885310617079	0.000103885310617079	0.529572221832315	0.0812958146380309	0.38892419290842	C1-G3-T1-TP24	R3	405	355	355	NA	NA	NA	NA	72	0.036879285269063	0.036879285269063	187.998138750472	28.860014196501	138.068088482489	0.0362155148235317	0.0362155148235317	5.24173716713005	3.39652026754633	4.93496365839346
92	C1-G3-T2-TP3-R1	0.000123731749566939	0.000123731749566939	0.278148973026479	0.00915614946795348	0.712447414006434	C1-G3-T2-TP3	R1	128	74	78	NA	NA	NA	NA	51	0.00915614946795348	0.00915614946795348	20.5830240039594	0.677555060628557	52.7211086364761	0.00911448605592684	0.00911448605592684	3.07190707994595	0.517337412352492	3.9838060087555
93	C1-G3-T2-TP6-R1	0.00273274951866344	6.21079436059872e-05	0.626296503322775	0.00794981678156636	0.362958822433389	C1-G3-T2-TP6	R1	438	384	388	NA	NA	NA	NA	54	1.04937581516676	0.0238494503446991	240.497857275946	3.05272964412148	139.376187814421	0.717535266380288	0.0235694946608929	5.48686060048989	1.39939064029459	4.9443258747462
94	C1-G3-T2-TP6-R2	6.32591093117409e-05	6.32591093117409e-05	0.404099190283401	0.179655870445344	0.416118421052632	C1-G3-T2-TP6	R2	394	344	344	NA	NA	NA	NA	54	0.0217611336032389	0.0217611336032389	139.01012145749	61.8016194331984	143.144736842105	0.0215277400050243	0.0215277400050243	4.94171471612099	4.13998086029451	4.97081791174324
95	C1-G3-T2-TP6-R3	7.94786202511524e-05	7.94786202511524e-05	0.63340297295224	0.0130927763504118	0.353345293456846	C1-G3-T2-TP6	R3	335	285	285	NA	NA	NA	NA	54	0.0226514067715784	0.0226514067715784	180.519847291388	3.73144125986737	100.703408635201	0.0223986730550152	0.0223986730550152	5.20136499919417	1.5542298621934	4.62206081906316
86	C1-G3-T2-TP12-R1	0.0139805317828445	6.53295877703012e-05	0.495459593649964	0.0165937152936565	0.473900829685765	C1-G3-T2-TP12	R1	534	480	484	NA	NA	NA	NA	60	6.71065525576534	0.0313582021297446	237.820604951983	7.96498334095512	227.472398249167	2.04260317174159	0.0308765764400196	5.47571266318964	2.19332624882393	5.43141540762945
87	C1-G3-T2-TP12-R2	9.12408759124087e-05	9.12408759124087e-05	0.379197080291971	0.211678832116788	0.408941605839416	C1-G3-T2-TP12	R2	465	415	415	NA	NA	NA	NA	60	0.0378649635036496	0.0378649635036496	157.366788321168	87.8467153284671	169.710766423358	0.0371656833171447	0.0371656833171447	5.06491378770697	4.48691258518874	5.1399707000045
88	C1-G3-T2-TP12-R3	4.13838768415825e-05	4.13838768415825e-05	0.619877338367583	0.0662850633506021	0.313754830528132	C1-G3-T2-TP12	R3	394	344	344	NA	NA	NA	NA	60	0.0142360536335044	0.0142360536335044	213.237804398449	22.8020617926071	107.931661701677	0.0141356725869134	0.0141356725869134	5.36708663356347	3.16977220686675	4.69072072874416
89	C1-G3-T2-TP24-R1	0.0143708117323214	9.40468353239913e-05	0.416564450609263	0.0302543404890976	0.538716350333994	C1-G3-T2-TP24	R1	528	474	478	NA	NA	NA	NA	72	6.81176476112033	0.0445781999435719	197.451549588791	14.3405573918323	255.351550058313	2.05563090005724	0.0436131675160339	5.2905449876581	2.73050013112202	5.54654974485981
90	C1-G3-T2-TP24-R2	0.000413900036303569	0.000413900036303569	0.190522082787139	0.233228565398423	0.57542155174183	C1-G3-T2-TP24	R2	403	353	353	NA	NA	NA	NA	72	0.14610671281516	0.14610671281516	67.2542952238602	82.3296835856435	203.123807764866	0.136370731597125	0.136370731597125	4.22324036576776	4.42280483126274	5.31872671056257
91	C1-G3-T2-TP24-R3	6.02046959662854e-05	6.02046959662854e-05	0.609379051836804	0.079647123197234	0.31085341557403	C1-G3-T2-TP24	R3	377	327	327	NA	NA	NA	NA	72	0.0196869355809753	0.0196869355809753	199.266949950635	26.0446092854955	101.649066892708	0.0194956542837806	0.0194956542837806	5.29965122631461	3.29748769838951	4.63131605324056
102	C1-G3-T3-TP3-R1	9.39143501126972e-05	9.39143501126972e-05	0.194622079611673	0.0267017732414083	0.778488318446693	C1-G3-T3-TP3	R1	140	85	90	NA	NA	NA	NA	51	0.00798271975957926	0.00798271975957926	16.5428767669922	2.26965072551971	66.1715070679689	0.00795102640657678	0.00795102640657678	2.86464798529673	1.1846831674367	4.20724915565011
103	C1-G3-T3-TP6-R1	8.67302688638335e-05	8.67302688638335e-05	0.462792714657415	0.0164787510841284	0.520555073720729	C1-G3-T3-TP6	R1	451	396	401	NA	NA	NA	NA	54	0.0343451864700781	0.0343451864700781	183.265915004337	6.52558542931483	206.139809193408	0.0337685564199466	0.0337685564199466	5.21637990456757	2.01830860552443	5.33339397201233
104	C1-G3-T3-TP6-R2	8.8636766530757e-05	8.8636766530757e-05	0.343556107073214	0.0725048750221592	0.583761744371565	C1-G3-T3-TP6	R2	374	330	324	NA	NA	NA	NA	54	0.0292501329551498	0.0292501329551498	113.373515334161	23.9266087573125	192.641375642617	0.0288305108445991	0.0288305108445991	4.7394695428265	3.21593585768931	5.26600786917049
105	C1-G3-T3-TP6-R3	4.68077139112526e-05	4.68077139112526e-05	0.576121786210835	0.0135160536354448	0.410268544725898	C1-G3-T3-TP6	R3	319	266	269	NA	NA	NA	NA	54	0.0124508519003932	0.0124508519003932	153.248395132082	3.59527026702832	109.131432897089	0.0123739774874435	0.0123739774874435	5.03856425840127	1.52502757171198	4.70167449705279
96	C1-G3-T3-TP12-R1	7.14285714285714e-05	7.14285714285714e-05	0.435428571428571	0.0272857142857143	0.537142857142857	C1-G3-T3-TP12	R1	544	489	494	NA	NA	NA	NA	60	0.0349285714285714	0.0349285714285714	212.924571428571	13.3427142857143	262.662857142857	0.0343324112233266	0.0343324112233266	5.36562348292977	2.66324209799335	5.57467123073799
97	C1-G3-T3-TP12-R2	7.21292556260819e-05	7.21292556260819e-05	0.28664166185805	0.165753029428736	0.547461050201962	C1-G3-T3-TP12	R2	462	418	412	NA	NA	NA	NA	60	0.0301500288517022	0.0301500288517022	119.816214656665	69.2847663012118	228.83871898442	0.0297044507136133	0.0297044507136133	4.79427050378331	4.25255507976165	5.43737784114532
98	C1-G3-T3-TP12-R3	5.4218173931902e-05	5.4218173931902e-05	0.541440248434715	0.0497063466321142	0.408744968585307	C1-G3-T3-TP12	R3	390	337	340	NA	NA	NA	NA	60	0.018271524615051	0.018271524615051	182.465363722499	16.7510388150225	137.747054413248	0.0181066061543412	0.0181066061543412	5.21202589612257	2.87644403899892	4.93265252294713
99	C1-G3-T3-TP24-R1	0.00207619738826556	0.000103337811305157	0.333644920294276	0.0311429608239834	0.63303258368217	C1-G3-T3-TP24	R1	507	452	457	NA	NA	NA	NA	72	0.938441219496034	0.0467086907099308	150.807503973013	14.0766182924405	286.130727824341	0.66188415499489	0.0456506608058547	5.02261329702705	2.71314508626734	5.65993760969785
100	C1-G3-T3-TP24-R2	0.000162972620599739	0.000162972620599739	0.236503404604965	0.123220261222755	0.639950388931081	C1-G3-T3-TP24	R2	401	357	351	NA	NA	NA	NA	72	0.0581812255541069	0.0581812255541069	84.4317154439724	43.9896332565234	228.462288848396	0.0565516094613947	0.0565516094613947	4.44771740707397	3.80643209115334	5.43573869725542
101	C1-G3-T3-TP24-R3	9.09256228405165e-05	9.09256228405165e-05	0.483641466472382	0.0756717940739101	0.440504888208027	C1-G3-T3-TP24	R3	387	334	337	NA	NA	NA	NA	72	0.0303691580287325	0.0303691580287325	161.536249801775	25.274379220686	147.128632661481	0.0299171438826471	0.0299171438826471	5.09090105259534	3.26859429024931	4.9980810358856
106	C1-G3-T4-TP0-R3	0.00931183284124461	0.00567794685441744	0.545991369520781	0.09766068589598	0.341358164887577	C1-G3-T4-TP0	R3	50	0	0	NA	NA	NA	NA	48.1	0	0	0	0	0	0	0	0	0	0
113	C1-G3-T4-TP3-R1	0.000150466445982546	0.000150466445982546	0.0415913389390741	0.0207956694695371	0.937312058699424	C1-G3-T4-TP3	R1	143	89	93	NA	NA	NA	NA	51	0.0133915136924466	0.0133915136924466	3.7016291655776	1.8508145827888	83.4207732242487	0.0133026399299247	0.0133026399299247	1.54790907962733	1.04760477196461	4.43581349956672
114	C1-G3-T4-TP6-R1	5.92557478075373e-05	5.92557478075373e-05	0.484474994074425	0.0135103105001185	0.501896183929841	C1-G3-T4-TP6	R1	418	364	368	NA	NA	NA	NA	54	0.0215690922019436	0.0215690922019436	176.348897843091	4.91775302204314	182.690210950462	0.0213397709734548	0.0213397709734548	5.17811896661386	1.77795681975858	5.21325070256203
115	C1-G3-T4-TP6-R2	0.000128106584678452	0.000128106584678452	0.294132718421727	0.0596976684601588	0.645913399948757	C1-G3-T4-TP6	R2	375	326	325	NA	NA	NA	NA	54	0.0417627466051755	0.0417627466051755	95.8872662054829	19.4614399180118	210.567768383295	0.040914227007677	0.040914227007677	4.57354809855332	3.01854213527155	5.3545453650514
116	C1-G3-T4-TP6-R3	5.58534405719392e-05	5.58534405719392e-05	0.460107736360644	0.0142312914071607	0.525549265351052	C1-G3-T4-TP6	R3	395	345	345	NA	NA	NA	NA	54	0.019269436997319	0.019269436997319	158.737169044422	4.90979553547043	181.314496546113	0.0190861324371085	0.0190861324371085	5.07352977106115	1.77661123445244	5.20573319879794
107	C1-G3-T4-TP12-R1	0.00183875530410184	0.00127298444130127	0.650495049504951	0.0145685997171146	0.331824611032532	C1-G3-T4-TP12	R1	530	476	480	NA	NA	NA	NA	60	0.875247524752475	0.605940594059406	309.635643564356	6.93465346534653	157.948514851485	0.628740663910718	0.473709624840053	5.73862066125978	2.07123968136078	5.06858034381826
108	C1-G3-T4-TP12-R2	6.96864111498258e-05	6.96864111498258e-05	0.421602787456446	0.102299651567944	0.47595818815331	C1-G3-T4-TP12	R2	440	391	390	NA	NA	NA	NA	60	0.0272473867595819	0.0272473867595819	164.84668989547	39.9991637630662	186.099651567944	0.0268827848595111	0.0268827848595111	5.11106380677044	3.71355167047353	5.23164137100115
109	C1-G3-T4-TP12-R3	9.9304865938431e-05	9.9304865938431e-05	0.459956572470533	0.0213701056249879	0.518474712172602	C1-G3-T4-TP12	R3	523	473	473	NA	NA	NA	NA	60	0.0469712015888779	0.0469712015888779	217.559458778562	10.1080599606193	245.238538857641	0.0459014258643417	0.0459014258643417	5.38705810007337	2.40767096739715	5.50630073625897
110	C1-G3-T4-TP24-R1	0.0021839158486723	0.000137659508012826	0.261841484292721	0.0426313458086015	0.693205594541992	C1-G3-T4-TP24	R1	489	435	439	NA	NA	NA	NA	72	0.950003394172449	0.0598818859855792	113.901045667334	18.5446354267417	301.544433625766	0.667831113175396	0.0581574735998885	4.74407128548635	2.97270084605185	5.71222815470297
111	C1-G3-T4-TP24-R2	0.000137133104119239	0.000137133104119239	0.199931439629846	0.11959225351282	0.680202040649096	C1-G3-T4-TP24	R2	393	344	343	NA	NA	NA	NA	72	0.0471737878170184	0.0471737878170184	68.776415232667	41.1397352084101	233.989501983289	0.0460949045678674	0.0460949045678674	4.24529606202095	3.74099112474002	5.45954084073478
112	C1-G3-T4-TP24-R3	0.000240096038415366	0.00120048019207683	0.650900360144058	0.0266506602641056	0.321008403361345	C1-G3-T4-TP24	R3	508	458	458	NA	NA	NA	NA	72	0.109963985594238	0.549819927971188	298.112364945978	12.2060024009604	147.021848739496	0.104327569387282	0.4381387486798	5.70081930528953	2.58067145358066	4.99735988948659
117	C2-G1-NA-TP0-R1	0.276286353467562	0.359619686800895	0	0.166107382550336	0.197986577181208	C2-G1-NA-TP0	R1	51	0	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0
118	C2-G1-NA-TP0-R2	0.230769230769231	0.00961538461538462	0	0.332417582417582	0.427197802197802	C2-G1-NA-TP0	R2	58	0	8	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0
119	C2-G1-NA-TP0-R3	0.149462365591398	0.267741935483871	0	0.398924731182796	0.183870967741935	C2-G1-NA-TP0	R3	51	0	1	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0
126	C2-G1-NA-TP3-R1	0.171204092819295	0.0805773798647908	0	0.231865521651745	0.51635300566417	C2-G1-NA-TP3	R1	163	112	113	NA	NA	NA	NA	3	19.174858395761	9.02466654485657	0	25.9689384249954	57.831536634387	3.00443719533391	2.30504871028098	0	3.29468577504939	4.07467804844663
127	C2-G1-NA-TP3-R2	0.155861696380335	0.00310642895732037	0	0.430848190167477	0.410183684494868	C2-G1-NA-TP3	R2	231	173	181	NA	NA	NA	NA	3	26.9640734737979	0.537412209616424	0	74.5367368989735	70.9617774176121	3.33092059608864	0.430100619631828	0	4.32461911935597	4.27613510885528
128	C2-G1-NA-TP3-R3	0.113659022931206	0.0461947490860751	0	0.558823529411765	0.281322698570954	C2-G1-NA-TP3	R3	170	119	120	NA	NA	NA	NA	3	13.5254237288136	5.49717514124294	0	66.5	33.4774011299435	2.67590047469206	1.87136748878347	0	4.21212759787848	3.54030406969329
129	C2-G1-NA-TP6-R1	0.182330623306233	0.0828184281842818	0	0.236639566395664	0.498211382113821	C2-G1-NA-TP6	R1	434	383	384	NA	NA	NA	NA	6	69.8326287262873	31.7194579945799	0	90.6329539295393	190.814959349593	4.26031975225329	3.48796994663952	0	4.51779096603842	5.25653115393135
130	C2-G1-NA-TP6-R2	0.0744132799084144	0.00400686891814539	0	0.480251860331998	0.441327990841442	C2-G1-NA-TP6	R2	430	372	380	NA	NA	NA	NA	6	27.6817401259302	1.49055523755009	0	178.653692043503	164.174012593017	3.35626068773777	0.912505672586624	0	5.19103106466204	5.10699953995358
131	C2-G1-NA-TP6-R3	0.088683970856102	0.0342668488160291	0	0.526070127504554	0.350979052823315	C2-G1-NA-TP6	R3	376	325	326	NA	NA	NA	NA	6	28.8222905282332	11.1367258652095	0	170.97279143898	114.068192167577	3.39525611819869	2.4962360511681	0	5.14733627499195	4.74552492799306
120	C2-G1-NA-TP12-R1	0.26506840037925	0.0459162941893539	0	0.219829337667615	0.469185967763782	C2-G1-NA-TP12	R1	488	437	438	NA	NA	NA	NA	12	115.834890965732	20.0654205607477	0	96.0654205607477	205.034267912773	4.76076174980667	3.04763286013782	0	4.57538518994236	5.32804250404623
121	C2-G1-NA-TP12-R2	0.0930007265681763	0.00314846209736014	0	0.489222572051344	0.414628239283119	C2-G1-NA-TP12	R2	417	359	367	NA	NA	NA	NA	12	33.3872608379753	1.13029789295229	0	175.630903366433	148.85153790264	3.53768617131485	0.756261825788562	0	5.17406226361067	5.00964505665722
122	C2-G1-NA-TP12-R3	0.122939677145285	0.0583687340696687	0	0.48232795242141	0.336363636363636	C2-G1-NA-TP12	R3	403	352	353	NA	NA	NA	NA	12	43.2747663551402	20.5457943925234	0	169.779439252336	118.4	3.79041490652658	3.07018064170501	0	5.14037289502364	4.7824792009585
123	C2-G1-NA-TP24-R1	0.148285553681844	0.0268690275435638	0	0.235525576166386	0.589319842608207	C2-G1-NA-TP24	R1	511	460	461	NA	NA	NA	NA	24	68.2113546936481	12.3597526700393	0	108.341765036537	271.087127599775	4.23716493433145	2.59224665521553	0	4.69447843597912	5.60612233706184
124	C2-G1-NA-TP24-R2	0.0579570183513321	0.000160487883164821	0	0.461065889007245	0.480816604758258	C2-G1-NA-TP24	R2	380	322	330	NA	NA	NA	NA	24	18.6621599091289	0.0516770983790724	0	148.463216260333	154.822946732159	2.97869597181416	0.0503861264952749	0	5.0070503174753	5.04872040585314
125	C2-G1-NA-TP24-R3	0.0339402826715388	0.000175839634253561	0	0.560721753302714	0.405162124391494	C2-G1-NA-TP24	R3	376	325	326	NA	NA	NA	NA	24	11.0305918682501	0.0571478811324072	0	182.234569823382	131.677690427236	2.48745272813212	0.0555746035660655	0	5.21076713434773	4.88792280683687
132	C2-G2-T1-TP0-R1	0.004739336492891	0.0457591109658441	0	0.137277332897532	0.812224219643733	C2-G2-T1-TP0	R1	53	0	3	96	1	0	NA	24.1	0	0	0	0	0	0	0	0	0	0
133	C2-G2-T1-TP0-R2	0.00625588906120293	0.000308928019771393	0	0.538006459263452	0.455428723655573	C2-G2-T1-TP0	R2	46	0	-4	75	-8.7	0	NA	24.1	0	0	0	0	0	0	0	0	0	0
134	C2-G2-T1-TP0-R3	0.0113260949932067	0.00103842159916926	0	0.593487377644031	0.394148105763593	C2-G2-T1-TP0	R3	56	0	6	90	-1.77	0	NA	24.1	0	0	0	0	0	0	0	0	0	0
141	C2-G2-T1-TP3-R1	0.00102374919749278	0.000253727818948418	0	0.0679036318931249	0.930818891090434	C2-G2-T1-TP3	R1	114	61	64	87	-3.16	0	NA	27	0.0624487010470596	0.0154773969558535	0	4.14212154548062	56.7799523565165	0.0605763392833788	0.0153588437461309	0	1.63746574634741	4.05664187047071
142	C2-G2-T1-TP3-R2	0.000686247997231745	6.83340166735001e-05	0	6.83340166735001e-05	0.999177083969421	C2-G2-T1-TP3	R2	130	84	80	81	-5.93	0	NA	27	0.0576448317674666	0.005740057400574	0	0.005740057400574	83.9308750534314	0.0560445793146816	0.00572364604256894	0	0.00572364604256894	4.44183769097011
143	C2-G2-T1-TP3-R3	0.00382640548328667	9.98302885095338e-05	0	0.128889447858077	0.867184316370126	C2-G2-T1-TP3	R3	56	0	6	81	-5.93	0	NA	27	0	0	0	0	0	0	0	0	0	0
144	C2-G2-T1-TP6-R1	0.0022484545283397	0.000112271247333558	0	0.0584598177368323	0.939179456487494	C2-G2-T1-TP6	R1	371	318	321	88	-2.69	0	NA	30	0.715008540012026	0.0357022566520714	0	18.5902220403127	298.659067163023	0.539418060204354	0.0350797054768585	0	2.97503056626244	5.70264538562551
145	C2-G2-T1-TP6-R2	0.000500657112460104	6.2582139057513e-05	0	0.330684022779899	0.668752737968584	C2-G2-T1-TP6	R2	372	326	322	92	-0.85	0	NA	30	0.163214218661994	0.0204017773327492	0	107.802991426247	218.013392577758	0.151187051468964	0.0201964490840309	0	4.6895388287704	5.38913288126981
146	C2-G2-T1-TP6-R3	0.00280504908835905	0.000701262272089762	0	0.120354137447405	0.876139551192146	C2-G2-T1-TP6	R3	293	237	243	77	-7.78	0	NA	30	0.664796633941094	0.166199158485274	0	28.5239305750351	207.645073632539	0.509702974195372	0.153749878218686	0	3.38520114042946	5.34063459608324
135	C2-G2-T1-TP12-R1	0.0343886566659461	9.92358836955443e-05	0	0.056033281743924	0.909478825706434	C2-G2-T1-TP12	R1	471	418	421	89	-2.23	0	NA	36	14.3744584863655	0.0414805993847375	0	23.4219117689602	380.16214914529	2.73270759267334	0.040643353974331	0	3.1954807526355	5.94322487289753
136	C2-G2-T1-TP12-R2	0.000389231294428148	6.48046140885231e-05	0	0.36354202899589	0.636003935095593	C2-G2-T1-TP12	R2	416	370	366	83	-5	0	NA	36	0.144015578938415	0.0239777072127536	0	134.510550728479	235.32145598537	0.134544510818042	0.0236947560802943	0	4.90904950244325	5.46519297983962
137	C2-G2-T1-TP12-R3	0.00166654489661723	7.30620296631841e-05	0	0.192864695763067	0.805395697310653	C2-G2-T1-TP12	R3	351	295	301	78	-7.31	0	NA	36	0.491630744502082	0.0215532987506393	0	56.8950852501046	237.591730706643	0.39986998087069	0.0213243108606641	0	4.05863249755827	5.47475385150515
138	C2-G2-T1-TP24-R1	0.0276605769773547	0.000111222333444556	0	0.0531302171644239	0.919097983524777	C2-G2-T1-TP24	R1	504	451	454	91	-1.31	0	NA	48	12.474920216787	0.0501612723834946	0	23.9617279411552	414.513190569674	2.6008301959454	0.0489437451214591	0	3.21734376951672	6.02951436004834
139	C2-G2-T1-TP24-R2	0.000281531531531532	0.000281531531531532	0	0.306547572845677	0.69288936409126	C2-G2-T1-TP24	R2	394	348	344	96	1	0	NA	48	0.097972972972973	0.097972972972973	0	106.678555350296	241.125498703758	0.0934657280056772	0.0934657280056772	0	4.67915044966875	5.48945618142048
140	C2-G2-T1-TP24-R3	0.00143717498149225	8.55066267635742e-05	0	0.153059135528925	0.845418182862819	C2-G2-T1-TP24	R3	331	275	281	80	-6.39	0	NA	48	0.39522311991037	0.0235143223599829	0	42.0912622704544	232.490000287275	0.333054345071956	0.0232421195337395	0	3.7633202450129	5.45313925086976
147	C2-G2-T2-TP0-R1	0.00526606029427549	0.000501756146512795	0	0.947890852969587	0.0463413305896243	C2-G2-T2-TP0	R1	53	0	3	118	11.16	10.16	1	24.1	0	0	0	0	0	0	0	0	0	0
148	C2-G2-T2-TP0-R2	0.00657266375106821	0.000955109837631328	0	0.501713332998207	0.490758893413093	C2-G2-T2-TP0	R2	48	0	-2	110	7.47	16.17	1	24.1	0	0	0	0	0	0	0	0	0	0
149	C2-G2-T2-TP0-R3	0.002	0.002	0	0.544610837438424	0.451389162561576	C2-G2-T2-TP0	R3	51	0	1	121	12.55	14.32	1	24.1	0	0	0	0	0	0	0	0	0	0
156	C2-G2-T2-TP3-R1	0.000113404400090724	0.000113404400090724	0	0.0467290251244785	0.95304416607534	C2-G2-T2-TP3	R1	117	64	67	106	5.62	8.78	0.86	27	0.0072578816058063	0.0072578816058063	0	2.99065760796663	60.9948266288218	0.00723166993416454	0.00723166993416454	0	1.38395603134816	4.12705094009304
157	C2-G2-T2-TP3-R2	6.63437935381145e-05	6.63437935381145e-05	0	6.63437935381145e-05	0.999800968619386	C2-G2-T2-TP3	R2	126	78	76	110	7.47	13.4	0.83	27	0.00517481589597293	0.00517481589597293	0	0.00517481589597293	77.9844755523121	0.00516147254930632	0.00516147254930632	0	0.00516147254930632	4.36925132115996
158	C2-G2-T2-TP3-R3	0.00163723718596302	0.000115861429730043	0	0.0874752439357382	0.910771657448569	C2-G2-T2-TP3	R3	57	6	7	117	10.7	16.63	1.16	27	0.00982342311577809	0.000695168578380257	0	0.524851463614429	5.46462994469141	0.00977548697062776	0.000694927060627959	0	0.421897004407028	1.86634577078532
159	C2-G2-T2-TP6-R1	0.000566091251315571	9.41530929291027e-05	0	0.0562317309640134	0.943108024691742	C2-G2-T2-TP6	R1	361	308	311	115	9.78	12.47	1.23	30	0.174356105405196	0.0289991526221636	0	17.3193731369161	290.477271605057	0.160720001991933	0.0285866333551338	0	2.90795914124331	5.67496203227061
160	C2-G2-T2-TP6-R2	7.61846716440652e-05	7.61846716440652e-05	0	0.352430291025446	0.647417339631266	C2-G2-T2-TP6	R2	379	331	329	112	8.39	9.24	0.57	30	0.0252171263141856	0.0252171263141856	0	116.654426329423	214.295139417949	0.0249044207078734	0.0249044207078734	0	4.76775173732517	5.3720098282583
161	C2-G2-T2-TP6-R3	0.000895175207084211	8.92936869363336e-05	0	0.127651984530208	0.871363546575771	C2-G2-T2-TP6	R3	292	241	242	114	9.31	17.09	1.19	30	0.215737224907295	0.0215197785516564	0	30.7641282717802	209.998614724761	0.195350662253372	0.0212914973510953	0	3.45833761130022	5.35185156816902
150	C2-G2-T2-TP12-R1	0.00696698564282778	0.000117439812096301	0	0.0458860088889691	0.947029565656107	C2-G2-T2-TP12	R1	461	408	411	115	9.78	12.01	1.18	36	2.84253014227373	0.0479154433352907	0	18.7214916266994	386.388062787692	1.34613104084324	0.0468028988033627	0	2.98170898661306	5.95942693683705
151	C2-G2-T2-TP12-R2	8.50918992511913e-05	8.50918992511913e-05	0	0.363031413291326	0.636798402910172	C2-G2-T2-TP12	R2	423	375	373	104	4.7	9.7	0.6	36	0.0319094622191967	0.0319094622191967	0	136.136779984247	238.799401091315	0.0314109328030785	0.0314109328030785	0	4.92097882180987	5.47980274505616
152	C2-G2-T2-TP12-R3	0.00251873343599646	6.28259094050386e-05	0	0.173414797068356	0.824003643586242	C2-G2-T2-TP12	R3	346	295	296	113	8.85	16.17	1.13	36	0.743026363618956	0.0185336432744864	0	51.1573651351651	243.081074857941	0.555622891850321	0.0183639883183448	0	3.95426540129579	5.49750044411038
153	C2-G2-T2-TP24-R1	0.0741819028764411	0.00046582042622569	0	0.0664958658437173	0.858856410853616	C2-G2-T2-TP24	R1	497	444	447	112	8.39	9.7	0.95	48	32.9367648771399	0.206824269244206	0	29.5241644346105	381.332246419006	3.5244989363808	0.187992338511733	0	3.41851864647258	5.94628998561242
154	C2-G2-T2-TP24-R2	0.000164041994750656	0.000164041994750656	0	0.328180218643204	0.671491697367294	C2-G2-T2-TP24	R2	415	367	365	94	0.08	0	0	48	0.0602034120734908	0.0602034120734908	0	120.442140242056	246.437452933797	0.0584607878964133	0.0584607878964133	0	4.79943793735612	5.51115783465182
155	C2-G2-T2-TP24-R3	0.000327439423706614	0.000327439423706614	0	0.154098493091114	0.845246628061473	C2-G2-T2-TP24	R3	326	275	276	106	5.62	12.01	0.84	48	0.0900458415193189	0.0900458415193189	0	42.3770856000564	232.442822716905	0.0862197517964471	0.0862197517964471	0	3.76993132010949	5.45293717653184
162	C2-G2-T3-TP0-R1	0.00212765957446809	0.00212765957446809	0	0.280491459394666	0.715253221456398	C2-G2-T3-TP0	R1	55	0	2	292	91.54	90.54	1	24.1	0	0	0	0	0	0	0	0	0	0
163	C2-G2-T3-TP0-R2	0.00128865979381443	0.00128865979381443	0	0.625780257025844	0.371642423386527	C2-G2-T3-TP0	R2	51	0	-2	313	101.24	109.94	1	24.1	0	0	0	0	0	0	0	0	0	0
164	C2-G2-T3-TP0-R3	0.0148981604934257	0.00058173356602676	0	0.598409446485932	0.386110659454616	C2-G2-T3-TP0	R3	54	0	1	338	112.78	114.55	1	24.1	0	0	0	0	0	0	0	0	0	0
171	C2-G2-T3-TP3-R1	0.000127291242362525	0.000127291242362525	0	0.0721228466971879	0.927622570818087	C2-G2-T3-TP3	R1	131	76	78	310	99.85	103.01	1.14	27	0.00967413441955193	0.00967413441955193	0	5.48133634898628	70.4993153821746	0.00962763960538474	0.00962763960538474	0	1.8689267157978	4.26968787457964
